,vaccine_time,vaccine_amount,A1-R1,A1-R2,A2-R1,A2-R2,A3-R1,A3-R2,A4-R1,A4-R2,A5-R1,A5-R2
45,11/11/21,0.004067719045981781,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
46,11/12/21,0.004067719045981749,0,0,0,0,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902
47,11/13/21,0.004067719045981764,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
48,11/14/21,0.004067719045981774,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
49,11/15/21,0.004067719045981764,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
50,11/16/21,0.004067719045981764,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
51,11/17/21,0.004067719045981774,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
52,11/18/21,0.004067719045981764,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
53,11/19/21,0.004067719045981749,0,0,0,0,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902
54,11/20/21,0.004067719045981781,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
55,11/21/21,0.004067719045981771,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
56,11/22/21,0.004067719045981768,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
57,11/23/21,0.004067719045981771,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
58,11/24/21,0.0040677190459817575,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
59,11/25/21,0.004067719045981765,0,0,0,0,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902
60,11/26/21,0.0040677190459817575,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
61,11/27/21,0.004067719045981771,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
62,11/28/21,0.004067719045981768,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
63,11/29/21,0.004067719045981771,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
64,11/30/21,0.0040677190459817575,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
65,12/01/21,0.004067719045981765,0,0,0,0,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902
66,12/02/21,0.004067719045981787,0,0,0,0,7454.760150000072,1378.1572875000134,7454.760150000072,1378.1572875000134,7454.760150000072,1378.1572875000134
67,12/03/21,0.004067719045981741,0,0,0,0,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902
68,12/04/21,0.004067719045981781,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
69,12/05/21,0.0040677190459817575,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
70,12/06/21,0.004067719045981781,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
71,12/07/21,0.004067719045981741,0,0,0,0,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902,7454.760149999946,1378.1572874999902
72,12/08/21,0.004067719045981771,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
73,12/09/21,0.004067719045981768,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
74,12/10/21,0.004067719045981771,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
75,12/11/21,0.004067719045981771,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
76,12/12/21,0.004067719045981768,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
77,12/13/21,0.004067719045981771,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
78,12/14/21,0.0040677190459817575,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
79,12/15/21,0.004067719045981781,0,0,0,0,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018,7454.760150000009,1378.1572875000018
80,12/16/21,0.006257347036354531,0,0,0,0,14157.40799999995,2617.271999999991,14157.40799999995,2617.271999999991,14157.40799999995,2617.271999999991
81,12/17/21,0.006442351575972785,0,0,0,0,14157.40799999995,2617.271999999991,14157.40799999995,2617.271999999991,14157.40799999995,2617.271999999991
82,12/18/21,0.005513614879203188,0,0,0,0,12387.73200000005,2290.1130000000094,12387.73200000005,2290.1130000000094,12387.73200000005,2290.1130000000094
83,12/19/21,0.005328610339584941,0,0,0,0,12387.73200000005,2290.1130000000094,12387.73200000005,2290.1130000000094,12387.73200000005,2290.1130000000094
84,12/20/21,0.0037642735804962937,0,0,0,0,8848.380000000001,1635.795,8848.380000000001,1635.795,8848.380000000001,1635.795
85,12/21/21,0.002835536883726686,0,0,0,0,7078.703999999975,1308.6359999999954,7078.703999999975,1308.6359999999954,7078.703999999975,1308.6359999999954
86,12/22/21,0.003579269040878049,0,0,0,0,8848.380000000001,1635.795,8848.380000000001,1635.795,8848.380000000001,1635.795
87,12/23/21,0.005964210401903938,0,0,0,0,14157.40799999995,2617.271999999991,14157.40799999995,2617.271999999991,14157.40799999995,2617.271999999991
88,12/24/21,0.00487801481688416,0,0,0,0,10618.056000000024,1962.9540000000045,10618.056000000024,1962.9540000000045,10618.056000000024,1962.9540000000045
89,12/25/21,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,12/26/21,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,12/27/21,0.00783257436646808,0,0,0,0,19466.436000000027,3598.749000000005,19466.436000000027,3598.749000000005,19466.436000000027,3598.749000000005
92,12/28/21,0.0007821683795443404,0,0,0,0,1769.676000000025,327.1590000000046,1769.676000000025,327.1590000000046,1769.676000000025,327.1590000000046
