,date,hospitalized
193,07/13/20,0
194,07/14/20,0
195,07/15/20,0
196,07/16/20,0
197,07/17/20,0
198,07/18/20,0
199,07/19/20,0
200,07/20/20,0
201,07/21/20,0
202,07/22/20,0
203,07/23/20,0
204,07/24/20,0
205,07/25/20,0
206,07/26/20,0
207,07/27/20,0
208,07/28/20,0
209,07/29/20,0
210,07/30/20,0
211,07/31/20,0
212,08/01/20,0
213,08/02/20,0
214,08/03/20,0
215,08/04/20,0
216,08/05/20,0
217,08/06/20,0
218,08/07/20,0
219,08/08/20,0
220,08/09/20,0
221,08/10/20,0
222,08/11/20,0
223,08/12/20,0
224,08/13/20,0
225,08/14/20,0
226,08/15/20,0
227,08/16/20,0
228,08/17/20,0
229,08/18/20,0
230,08/19/20,0
231,08/20/20,0
232,08/21/20,0
233,08/22/20,0
234,08/23/20,0
235,08/24/20,0
236,08/25/20,0
237,08/26/20,0
238,08/27/20,0
239,08/28/20,0
240,08/29/20,0
241,08/30/20,0
242,08/31/20,0
243,09/01/20,0
244,09/02/20,0
245,09/03/20,0
246,09/04/20,0
247,09/05/20,0
248,09/06/20,0
249,09/07/20,0
250,09/08/20,0
251,09/09/20,0
252,09/10/20,0
253,09/11/20,0
254,09/12/20,0
255,09/13/20,0
256,09/14/20,0
257,09/15/20,0
258,09/16/20,0
259,09/17/20,0
260,09/18/20,0
261,09/19/20,0
262,09/20/20,0
263,09/21/20,0
264,09/22/20,0
265,09/23/20,0
266,09/24/20,0
267,09/25/20,0
268,09/26/20,0
269,09/27/20,0
270,09/28/20,0
271,09/29/20,0
272,09/30/20,0
273,10/01/20,0
274,10/02/20,0
275,10/03/20,0
276,10/04/20,0
277,10/05/20,0
278,10/06/20,0
279,10/07/20,0
280,10/08/20,0
281,10/09/20,0
282,10/10/20,0
283,10/11/20,0
284,10/12/20,0
285,10/13/20,0
286,10/14/20,0
287,10/15/20,0
288,10/16/20,0
289,10/17/20,0
290,10/18/20,0
291,10/19/20,0
292,10/20/20,0
293,10/21/20,0
294,10/22/20,0
295,10/23/20,0
296,10/24/20,0
297,10/25/20,0
298,10/26/20,0
299,10/27/20,0
300,10/28/20,0
301,10/29/20,0
302,10/30/20,0
303,10/31/20,0
304,11/01/20,0
305,11/02/20,0
306,11/03/20,0
307,11/04/20,0
308,11/05/20,0
309,11/06/20,0
310,11/07/20,0
311,11/08/20,0
312,11/09/20,0
313,11/10/20,0
314,11/11/20,0
315,11/12/20,0
316,11/13/20,0
317,11/14/20,0
318,11/15/20,0
