,vaccine_time,vaccine_amount,A1-R1,A1-R2,A2-R1,A2-R2,A3-R1,A3-R2,A4-R1,A4-R2,A5-R1,A5-R2
16,12/29/20,0.00031963832770009017,0,0,0.7892514109385769,0.11696168579996648,802.6487243367766,148.38521514971978,271.2215712755896,119.25189610695479,81.05399679915881,63.96135022923899
17,12/30/20,0.001127020245499553,0,0,0.7892514109385769,0.11696168579996648,2850.7868485064823,527.0233503593495,963.3042014270942,423.54983789711525,267.72380760934277,211.2662780299106
18,12/31/20,0.0014692654734239276,0,0,3.1570056437543075,0.4678467431998659,3596.452397687504,664.8741181860669,1215.2706915776419,534.3355750512436,459.79721820613725,362.83529584586483
19,01/01/21,0.0012519414709017635,0,0,3.1570056437543075,0.4678467431998659,2975.0644400366527,549.9984783304691,1005.2986164521855,442.0141274228033,475.0255448774944,374.85227679802483
20,01/02/21,0.00041083796042734437,0,0,2.3677542328157304,0.3508850573998994,850.4060520863617,157.2140852870932,287.3591630756247,126.34734361027596,272.636171051716,215.1427234983493
21,01/03/21,0.00025499944303946796,0,0,0.0,0.0,544.8676938702662,100.72938202185169,184.11525190040027,80.95260560607343,154.2482120905204,121.72038770897602
22,01/04/21,0.0003180199712220818,0,0,0.0,0.0,776.5992728370029,143.56946780206152,262.4192484755705,115.38165201423415,101.6859232571265,80.24242119668163
23,01/05/21,0.001091477366429609,0,0,2.3677542328157304,0.3508850573998994,2524.626007853066,466.72618044387855,853.0917847018546,375.09115665284224,478.95543563139296,377.9534331727758
24,01/06/21,0.0015706363671149808,0,0,3.946257054692884,0.5848084289998323,3608.3917296249,667.0813357204103,1219.3050895276508,536.109436927074,711.8014627998856,561.6969483767715
25,01/07/21,0.0012516862711287647,0,0,2.3677542328157304,0.3508850573998994,2732.4789229450103,505.1518311554016,923.3269853770073,405.97247930934236,701.4854995709018,553.5564128930502
26,01/08/21,0.000903376336199166,0,0,3.1570056437543075,0.4678467431998659,1932.0009862332147,357.1679282846534,652.8389410014192,287.0431035434476,542.8161603822454,428.3472242624793
27,01/09/21,0.0015774782104209534,0,0,10.260268342201499,1.5205019153995643,3506.3647112507865,648.2196586087488,1184.8293252275757,520.9509808972514,820.855931220572,647.7540377761112
28,01/10/21,0.0010096222372437539,0,0,3.946257054692884,0.5848084289998323,2245.6797980429897,415.15755259603816,758.8335780516496,333.64729282662535,525.6228883339389,414.77966512294375
29,01/11/21,0.0007200479856747716,0,0,1.5785028218771537,0.23392337159993296,1633.5176877983079,301.9874899260693,551.9789922512,242.69655664769027,345.8303863430776,272.9017609780864
30,01/12/21,0.0005146335377589856,0,0,2.3677542328157304,0.3508850573998994,1181.9938618022309,218.514535899993,399.4053970508683,175.61232570719915,232.84602716849258,183.74351520399563
31,01/13/21,0.001425633367043032,0,0,0.7892514109385769,0.11696168579996648,3343.5556393772013,618.1212376858847,1129.8148077274561,496.76195531774744,584.0800132981808,460.9093661973646
32,01/14/21,0.0018103628025676758,0,0,3.946257054692884,0.5848084289998323,3986.1087763716187,736.9096722614548,1346.9387701279281,592.2279762715233,982.4726884746523,775.2890936877453
33,01/15/21,0.0015404737684482069,0,0,1.5785028218771537,0.23392337159993296,3445.582657751315,636.9829147975462,1164.2905720275312,511.92041134756994,786.9606234681964,621.0065640438839
34,01/16/21,0.0019440819615837285,0,0,7.103262698447192,1.0526551721996982,3628.471515155976,670.7934743008968,1226.0902133526654,539.0927500818794,1662.3437888991116,1311.789146519665
35,01/17/21,0.0014315746407625109,0,0,28.413050793788766,4.210620688798793,2519.7417356968585,465.8232278161926,851.441349176851,374.36548588545713,1351.3911829968843,1066.4101483674938
36,01/18/21,0.0008111867206200509,0,0,7.103262698447192,1.0526551721996982,1351.3152965507597,249.8168936597716,456.6204952509927,200.76891230988332,842.9615667112516,665.1980423840855
37,01/19/21,0.0007894346789690053,0,0,1.5785028218771537,0.23392337159993296,1555.369333298987,287.54024788309454,525.5720238511426,231.08582436952832,599.3083399695379,472.92634714952464
38,01/20/21,0.0017222313811995117,0,0,10.260268342201499,1.5205019153995643,3073.292580067049,568.1578589539304,1038.4907086772575,456.60817285577076,1601.9217185579205,1264.1088672578687
39,01/21/21,0.0016696880462329397,0,0,9.471016931262922,1.4035402295995976,3104.2263037230305,573.8765589292746,1048.9434670022804,461.20408771587654,1436.866306894179,1133.8602995183276
