,date,hospitalized
320,1/2/21,13
321,1/3/21,13
322,1/4/21,8
323,1/5/21,8
324,1/6/21,7
325,1/7/21,7
326,1/8/21,6
327,1/9/21,3
328,1/10/21,10
329,1/11/21,13
330,1/12/21,8
331,1/13/21,9
332,1/14/21,6
333,1/15/21,0
334,1/16/21,6
335,1/17/21,10
336,1/18/21,7
337,1/19/21,10
338,1/20/21,8
339,1/21/21,7
340,1/22/21,9
341,1/23/21,9
342,1/24/21,6
343,1/25/21,4
344,1/26/21,8
345,1/27/21,5
346,1/28/21,5
347,1/29/21,7
348,1/30/21,4
349,1/31/21,4
350,2/1/21,8
351,2/2/21,4
352,2/3/21,6
353,2/4/21,13
354,2/5/21,3
355,2/6/21,2
356,2/7/21,2
357,2/8/21,1
358,2/9/21,2
359,2/10/21,7
360,2/11/21,4
361,2/12/21,2
362,2/13/21,6
363,2/14/21,3
364,2/15/21,3
365,2/16/21,3
366,2/17/21,6
367,2/18/21,4
368,2/19/21,3
369,2/20/21,6
370,2/21/21,1
371,2/22/21,4
372,2/23/21,0
373,2/24/21,0
374,2/25/21,2
375,2/26/21,8
376,2/27/21,3
377,2/28/21,0
378,3/1/21,0
379,3/2/21,3
380,3/3/21,4
381,3/4/21,0
382,3/5/21,3
383,3/6/21,3
384,3/7/21,0
385,3/8/21,3
386,3/9/21,1
387,3/10/21,4
388,3/11/21,3
389,3/12/21,1
390,3/13/21,2
391,3/14/21,1
392,3/15/21,4
393,3/16/21,4
394,3/17/21,1
395,3/18/21,0
396,3/19/21,1
397,3/20/21,4
398,3/21/21,1
399,3/22/21,1
400,3/23/21,1
401,3/24/21,0
402,3/25/21,0
403,3/26/21,0
404,3/27/21,0
405,3/28/21,0
406,3/29/21,1
407,3/30/21,2
408,3/31/21,0
409,4/1/21,2
410,4/2/21,0
411,4/3/21,0
412,4/4/21,0
413,4/5/21,0
414,4/6/21,1
415,4/7/21,2
416,4/8/21,0
417,4/9/21,0
418,4/10/21,0
419,4/11/21,0
420,4/12/21,0
421,4/13/21,0
422,4/14/21,1
423,4/15/21,0
424,4/16/21,1
425,4/17/21,1
426,4/18/21,0
427,4/19/21,0
428,4/20/21,1
429,4/21/21,0
430,4/22/21,2
431,4/23/21,2
432,4/24/21,0
433,4/25/21,2
434,4/26/21,0
435,4/27/21,1
436,4/28/21,1
437,4/29/21,3
438,4/30/21,3
439,5/1/21,0
440,5/2/21,2
441,5/3/21,1
442,5/4/21,2
443,5/5/21,1
444,5/6/21,1
445,5/7/21,0
446,5/8/21,1
447,5/9/21,1
448,5/10/21,1
449,5/11/21,0
450,5/12/21,0
451,5/13/21,2
452,5/14/21,1
453,5/15/21,0
454,5/16/21,2
455,5/17/21,2
456,5/18/21,2
457,5/19/21,0
458,5/20/21,1
459,5/21/21,0
460,5/22/21,0
461,5/23/21,0
462,5/24/21,1
463,5/25/21,1
464,5/26/21,1
465,5/27/21,2
466,5/28/21,0
467,5/29/21,0
468,5/30/21,0
469,5/31/21,0
470,6/1/21,0
471,6/2/21,0
472,6/3/21,0
473,6/4/21,1
474,6/5/21,0
475,6/6/21,0
476,6/7/21,0
477,6/8/21,0
478,6/9/21,0
479,6/10/21,0
480,6/11/21,0
481,6/12/21,0
482,6/13/21,0
483,6/14/21,0
484,6/15/21,2
485,6/16/21,0
486,6/17/21,1
487,6/18/21,0
488,6/19/21,1
489,6/20/21,0
490,6/21/21,0
491,6/22/21,0
492,6/23/21,0
493,6/24/21,0
494,6/25/21,0
495,6/26/21,0
496,6/27/21,0
497,6/28/21,0
498,6/29/21,0
499,6/30/21,0
500,7/1/21,0
501,7/2/21,0
502,7/3/21,0
503,7/4/21,0
504,7/5/21,0
505,7/6/21,0
506,7/7/21,0
507,7/8/21,2
508,7/9/21,1
509,7/10/21,0
510,7/11/21,0
511,7/12/21,0
512,7/13/21,0
513,7/14/21,0
514,7/15/21,0
515,7/16/21,0
516,7/17/21,2
517,7/18/21,2
518,7/19/21,4
519,7/20/21,1
520,7/21/21,3
521,7/22/21,1
522,7/23/21,3
523,7/24/21,3
524,7/25/21,0
525,7/26/21,0
526,7/27/21,0
527,7/28/21,3
528,7/29/21,1
529,7/30/21,2
530,7/31/21,2
531,8/1/21,4
532,8/2/21,4
533,8/3/21,1
534,8/4/21,4
535,8/5/21,3
536,8/6/21,4
537,8/7/21,4
538,8/8/21,2
539,8/9/21,3
540,8/10/21,1
541,8/11/21,0
542,8/12/21,7
543,8/13/21,5
544,8/14/21,1
545,8/15/21,4
546,8/16/21,5
547,8/17/21,6
548,8/18/21,8
549,8/19/21,4
550,8/20/21,6
551,8/21/21,5
552,8/22/21,8
553,8/23/21,5
554,8/24/21,5
555,8/25/21,14
556,8/26/21,6
557,8/27/21,9
558,8/28/21,7
559,8/29/21,9
560,8/30/21,8
561,8/31/21,1
562,9/1/21,7
563,9/2/21,5
564,9/3/21,0
565,9/4/21,4
566,9/5/21,3
567,9/6/21,2
568,9/7/21,3
569,9/8/21,5
570,9/9/21,8
571,9/10/21,8
572,9/11/21,7
573,9/12/21,5
574,9/13/21,7
575,9/14/21,5
576,9/15/21,7
577,9/16/21,7
578,9/17/21,3
579,9/18/21,3
580,9/19/21,0
581,9/20/21,2
582,9/21/21,4
583,9/22/21,3
584,9/23/21,4
585,9/24/21,6
586,9/25/21,2
587,9/26/21,1
588,9/27/21,4
589,9/28/21,5
590,9/29/21,5
591,9/30/21,5
592,10/1/21,4
593,10/2/21,1
594,10/3/21,3
595,10/4/21,5
596,10/5/21,7
597,10/6/21,5
598,10/7/21,1
599,10/8/21,2
600,10/9/21,2
601,10/10/21,4
602,10/11/21,1
603,10/12/21,3
604,10/13/21,3
605,10/14/21,5
606,10/15/21,1
607,10/16/21,3
608,10/17/21,4
609,10/18/21,0
610,10/19/21,0
611,10/20/21,2
612,10/21/21,0
613,10/22/21,3
614,10/23/21,4
615,10/24/21,2
616,10/25/21,1
617,10/26/21,2
618,10/27/21,2
619,10/28/21,1
620,10/29/21,1
621,10/30/21,1
622,10/31/21,0
623,11/1/21,2
624,11/2/21,1
625,11/3/21,1
626,11/4/21,1
627,11/5/21,0
628,11/6/21,0
629,11/7/21,3
630,11/8/21,1
631,11/9/21,0
632,11/10/21,0
633,11/11/21,0
634,11/12/21,0
635,11/13/21,0
636,11/14/21,0
637,11/15/21,0
638,11/16/21,4
639,11/17/21,0
640,11/18/21,0
641,11/19/21,1
642,11/20/21,1
643,11/21/21,1
644,11/22/21,2
645,11/23/21,1
646,11/24/21,2
647,11/25/21,0
648,11/26/21,0
649,11/27/21,1
650,11/28/21,3
651,11/29/21,1
652,11/30/21,2
653,12/1/21,1
654,12/2/21,2
655,12/3/21,0
656,12/4/21,0
657,12/5/21,1
658,12/6/21,0
659,12/7/21,1
660,12/8/21,0
661,12/9/21,0
662,12/10/21,0
663,12/11/21,0
664,12/12/21,0
665,12/13/21,0
666,12/14/21,0
667,12/15/21,1
668,12/16/21,0
669,12/17/21,0
670,12/18/21,0
671,12/19/21,0
672,12/20/21,1
673,12/21/21,1
674,12/22/21,1
675,12/23/21,0
676,12/24/21,2
677,12/25/21,0
678,12/26/21,2
679,12/27/21,0
680,12/28/21,0
681,12/29/21,1
682,12/30/21,1
683,12/31/21,0
684,1/1/22,1
685,1/2/22,3
686,1/3/22,0
687,1/4/22,3
688,1/5/22,0
689,1/6/22,1
690,1/7/22,1
691,1/8/22,4
692,1/9/22,2
693,1/10/22,4
694,1/11/22,9
695,1/12/22,6
696,1/13/22,3
697,1/14/22,3
698,1/15/22,5
699,1/16/22,4
700,1/17/22,0
701,1/18/22,4
702,1/19/22,3
703,1/20/22,2
704,1/21/22,6
705,1/22/22,6
706,1/23/22,7
707,1/24/22,7
708,1/25/22,6
709,1/26/22,7
710,1/27/22,0
711,1/28/22,8
712,1/29/22,1
713,1/30/22,4
714,1/31/22,6
715,2/1/22,8
716,2/2/22,7
717,2/3/22,3
718,2/4/22,6
719,2/5/22,0
720,2/6/22,0
721,2/7/22,1
722,2/8/22,7
723,2/9/22,2
724,2/10/22,6
725,2/11/22,3
726,2/12/22,3
727,2/13/22,2
728,2/14/22,1
729,2/15/22,0
730,2/16/22,2
731,2/17/22,0
732,2/18/22,0
733,2/19/22,1
734,2/20/22,3
735,2/21/22,0
736,2/22/22,0
737,2/23/22,0
738,2/24/22,1
739,2/25/22,3
740,2/26/22,1
741,2/27/22,0
742,2/28/22,0
743,3/1/22,0
744,3/2/22,4
745,3/3/22,0
746,3/4/22,1
747,3/5/22,2
748,3/6/22,0
749,3/7/22,1
750,3/8/22,1
751,3/9/22,1
752,3/10/22,0
753,3/11/22,0
754,3/12/22,3
755,3/13/22,0
756,3/14/22,0
757,3/15/22,0
758,3/16/22,2
759,3/17/22,0
760,3/18/22,0
761,3/19/22,0
762,3/20/22,0
763,3/21/22,0
764,3/22/22,0
765,3/23/22,0
766,3/24/22,2
767,3/25/22,0
768,3/26/22,0
769,3/27/22,0
770,3/28/22,0
771,3/29/22,0
772,3/30/22,0
773,3/31/22,0
774,4/1/22,0
775,4/2/22,0
776,4/3/22,0
777,4/4/22,0
