,date,hospitalized
320,1/2/21,453
321,1/3/21,484
322,1/4/21,522
323,1/5/21,574
324,1/6/21,569
325,1/7/21,573
326,1/8/21,575
327,1/9/21,586
328,1/10/21,572
329,1/11/21,564
330,1/12/21,601
331,1/13/21,607
332,1/14/21,601
333,1/15/21,608
334,1/16/21,607
335,1/17/21,591
336,1/18/21,602
337,1/19/21,619
338,1/20/21,604
339,1/21/21,589
340,1/22/21,587
341,1/23/21,553
342,1/24/21,574
343,1/25/21,577
344,1/26/21,572
345,1/27/21,551
346,1/28/21,556
347,1/29/21,539
348,1/30/21,512
349,1/31/21,506
350,2/1/21,502
351,2/2/21,496
352,2/3/21,491
353,2/4/21,476
354,2/5/21,475
355,2/6/21,444
356,2/7/21,438
357,2/8/21,438
358,2/9/21,416
359,2/10/21,403
360,2/11/21,376
361,2/12/21,364
362,2/13/21,356
363,2/14/21,356
364,2/15/21,356
365,2/16/21,358
366,2/17/21,375
367,2/18/21,384
368,2/19/21,362
369,2/20/21,348
370,2/21/21,332
371,2/22/21,330
372,2/23/21,311
373,2/24/21,296
374,2/25/21,277
375,2/26/21,290
376,2/27/21,268
377,2/28/21,252
378,3/1/21,240
379,3/2/21,233
380,3/3/21,234
381,3/4/21,227
382,3/5/21,225
383,3/6/21,214
384,3/7/21,217
385,3/8/21,220
386,3/9/21,212
387,3/10/21,209
388,3/11/21,194
389,3/12/21,189
390,3/13/21,170
391,3/14/21,172
392,3/15/21,174
393,3/16/21,165
394,3/17/21,171
395,3/18/21,169
396,3/19/21,162
397,3/20/21,150
398,3/21/21,142
399,3/22/21,143
400,3/23/21,146
401,3/24/21,150
402,3/25/21,152
403,3/26/21,144
404,3/27/21,138
405,3/28/21,140
406,3/29/21,141
407,3/30/21,133
408,3/31/21,138
409,4/1/21,133
410,4/2/21,131
411,4/3/21,130
412,4/4/21,126
413,4/5/21,134
414,4/6/21,128
415,4/7/21,132
416,4/8/21,131
417,4/9/21,123
418,4/10/21,119
419,4/11/21,122
420,4/12/21,126
421,4/13/21,123
422,4/14/21,127
423,4/15/21,121
424,4/16/21,130
425,4/17/21,137
426,4/18/21,138
427,4/19/21,136
428,4/20/21,129
429,4/21/21,143
430,4/22/21,138
431,4/23/21,136
432,4/24/21,129
