,date,hospitalized
199,9/3/20,48
200,9/4/20,47
201,9/5/20,43
202,9/6/20,42
203,9/7/20,41
204,9/8/20,42
205,9/9/20,40
206,9/10/20,38
207,9/11/20,34
208,9/12/20,37
209,9/13/20,37
210,9/14/20,34
211,9/15/20,33
212,9/16/20,29
213,9/17/20,26
214,9/18/20,20
215,9/19/20,27
216,9/20/20,27
217,9/21/20,32
218,9/22/20,30
219,9/23/20,28
220,9/24/20,30
221,9/25/20,27
222,9/26/20,24
223,9/27/20,24
224,9/28/20,19
225,9/29/20,18
226,9/30/20,22
227,10/1/20,26
228,10/2/20,24
229,10/3/20,26
230,10/4/20,27
231,10/5/20,25
232,10/6/20,27
233,10/7/20,27
234,10/8/20,28
235,10/9/20,27
236,10/10/20,28
237,10/11/20,30
238,10/12/20,32
239,10/13/20,31
240,10/14/20,35
241,10/15/20,36
242,10/16/20,32
243,10/17/20,36
244,10/18/20,30
245,10/19/20,43
246,10/20/20,45
247,10/21/20,46
248,10/22/20,44
249,10/23/20,43
250,10/24/20,42
251,10/25/20,39
252,10/26/20,43
253,10/27/20,40
254,10/28/20,39
255,10/29/20,41
256,10/30/20,41
257,10/31/20,41
258,11/1/20,42
259,11/2/20,37
260,11/3/20,41
261,11/4/20,52
262,11/5/20,52
263,11/6/20,44
264,11/7/20,44
265,11/8/20,45
266,11/9/20,45
267,11/10/20,51
268,11/11/20,52
269,11/12/20,57
270,11/13/20,62
271,11/14/20,61
272,11/15/20,60
273,11/16/20,64
274,11/17/20,65
275,11/18/20,63
276,11/19/20,72
277,11/20/20,77
278,11/21/20,74
279,11/22/20,77
280,11/23/20,72
281,11/24/20,81
282,11/25/20,74
283,11/26/20,80
284,11/27/20,81
285,11/28/20,73
286,11/29/20,69
287,11/30/20,75
288,12/1/20,71
289,12/2/20,73
290,12/3/20,75
291,12/4/20,76
292,12/5/20,81
293,12/6/20,77
294,12/7/20,75
295,12/8/20,82
296,12/9/20,81
297,12/10/20,79
298,12/11/20,90
299,12/12/20,90
300,12/13/20,90
301,12/14/20,86
302,12/15/20,87
303,12/16/20,96
304,12/17/20,94
305,12/18/20,92
306,12/19/20,90
307,12/20/20,84
308,12/21/20,84
309,12/22/20,90
310,12/23/20,94
311,12/24/20,95
312,12/25/20,106
313,12/26/20,119
314,12/27/20,136
315,12/28/20,132
316,12/29/20,138
317,12/30/20,140
318,12/31/20,138
319,1/1/21,131
320,1/2/21,141
321,1/3/21,151
322,1/4/21,156
323,1/5/21,161
324,1/6/21,162
325,1/7/21,164
326,1/8/21,157
327,1/9/21,180
328,1/10/21,180
329,1/11/21,180
330,1/12/21,190
331,1/13/21,185
332,1/14/21,186
333,1/15/21,189
334,1/16/21,182
335,1/17/21,176
336,1/18/21,176
337,1/19/21,183
338,1/20/21,181
339,1/21/21,167
340,1/22/21,169
341,1/23/21,164
342,1/24/21,167
343,1/25/21,157
344,1/26/21,162
345,1/27/21,163
346,1/28/21,153
347,1/29/21,155
348,1/30/21,162
349,1/31/21,153
350,2/1/21,151
351,2/2/21,147
352,2/3/21,148
353,2/4/21,144
354,2/5/21,136
355,2/6/21,137
356,2/7/21,132
357,2/8/21,133
358,2/9/21,132
359,2/10/21,130
360,2/11/21,116
361,2/12/21,111
362,2/13/21,109
363,2/14/21,110
364,2/15/21,109
365,2/16/21,112
366,2/17/21,111
367,2/18/21,114
368,2/19/21,115
369,2/20/21,114
370,2/21/21,111
371,2/22/21,104
372,2/23/21,102
373,2/24/21,112
374,2/25/21,98
375,2/26/21,101
376,2/27/21,84
377,2/28/21,80
378,3/1/21,76
379,3/2/21,73
380,3/3/21,74
381,3/4/21,69
382,3/5/21,68
383,3/6/21,71
384,3/7/21,73
385,3/8/21,72
386,3/9/21,72
387,3/10/21,71
388,3/11/21,68
389,3/12/21,69
390,3/13/21,65
391,3/14/21,63
392,3/15/21,61
393,3/16/21,61
394,3/17/21,62
395,3/18/21,57
396,3/19/21,55
397,3/20/21,57
398,3/21/21,55
399,3/22/21,59
400,3/23/21,62
401,3/24/21,59
402,3/25/21,57
403,3/26/21,54
404,3/27/21,57
405,3/28/21,55
406,3/29/21,57
407,3/30/21,46
408,3/31/21,52
409,4/1/21,54
410,4/2/21,56
411,4/3/21,59
412,4/4/21,51
413,4/5/21,49
414,4/6/21,47
415,4/7/21,51
416,4/8/21,47
417,4/9/21,48
418,4/10/21,43
419,4/11/21,43
420,4/12/21,41
421,4/13/21,38
422,4/14/21,36
423,4/15/21,38
424,4/16/21,41
425,4/17/21,40
426,4/18/21,40
427,4/19/21,42
428,4/20/21,39
429,4/21/21,40
430,4/22/21,34
431,4/23/21,39
432,4/24/21,39
433,4/25/21,40
434,4/26/21,46
435,4/27/21,48
436,4/28/21,47
437,4/29/21,47
438,4/30/21,46
439,5/1/21,43
440,5/2/21,44
441,5/3/21,44
442,5/4/21,46
443,5/5/21,45
444,5/6/21,37
445,5/7/21,36
446,5/8/21,36
447,5/9/21,31
448,5/10/21,31
449,5/11/21,32
450,5/12/21,39
451,5/13/21,39
452,5/14/21,37
453,5/15/21,37
454,5/16/21,31
455,5/17/21,29
456,5/18/21,28
457,5/19/21,28
458,5/20/21,29
459,5/21/21,28
460,5/22/21,28
461,5/23/21,30
462,5/24/21,25
463,5/25/21,27
464,5/26/21,36
465,5/27/21,34
466,5/28/21,33
467,5/29/21,33
468,5/30/21,32
469,5/31/21,30
470,6/1/21,28
471,6/2/21,30
472,6/3/21,32
473,6/4/21,30
474,6/5/21,29
475,6/6/21,28
476,6/7/21,30
477,6/8/21,33
478,6/9/21,32
479,6/10/21,36
480,6/11/21,36
481,6/12/21,36
482,6/13/21,33
483,6/14/21,32
484,6/15/21,31
485,6/16/21,31
486,6/17/21,30
487,6/18/21,26
488,6/19/21,27
489,6/20/21,23
490,6/21/21,23
491,6/22/21,24
492,6/23/21,26
493,6/24/21,25
494,6/25/21,27
495,6/26/21,23
496,6/27/21,23
497,6/28/21,23
498,6/29/21,25
499,6/30/21,21
500,7/1/21,21
501,7/2/21,22
502,7/3/21,24
503,7/4/21,24
504,7/5/21,26
505,7/6/21,26
506,7/7/21,31
507,7/8/21,34
508,7/9/21,36
509,7/10/21,39
510,7/11/21,41
511,7/12/21,44
512,7/13/21,49
513,7/14/21,47
514,7/15/21,49
515,7/16/21,58
516,7/17/21,65
517,7/18/21,66
518,7/19/21,70
519,7/20/21,66
520,7/21/21,74
521,7/22/21,82
522,7/23/21,91
523,7/24/21,88
524,7/25/21,91
525,7/26/21,95
526,7/27/21,103
527,7/28/21,106
528,7/29/21,109
529,7/30/21,117
530,7/31/21,113
531,8/1/21,129
532,8/2/21,137
533,8/3/21,153
534,8/4/21,161
535,8/5/21,167
536,8/6/21,184
537,8/7/21,168
538,8/8/21,183
539,8/9/21,191
540,8/10/21,188
541,8/11/21,198
542,8/12/21,196
543,8/13/21,198
544,8/14/21,203
545,8/15/21,196
546,8/16/21,213
547,8/17/21,217
548,8/18/21,223
549,8/19/21,221
550,8/20/21,222
551,8/21/21,230
552,8/22/21,237
553,8/23/21,232
554,8/24/21,231
555,8/25/21,225
556,8/26/21,229
557,8/27/21,230
558,8/28/21,229
559,8/29/21,231
560,8/30/21,220
561,8/31/21,211
562,9/1/21,214
563,9/2/21,212
564,9/3/21,218
565,9/4/21,211
566,9/5/21,207
567,9/6/21,205
568,9/7/21,203
569,9/8/21,205
570,9/9/21,202
571,9/10/21,212
572,9/11/21,210
573,9/12/21,210
574,9/13/21,217
575,9/14/21,205
576,9/15/21,231
577,9/16/21,229
578,9/17/21,220
579,9/18/21,215
580,9/19/21,216
581,9/20/21,208
582,9/21/21,195
583,9/22/21,181
584,9/23/21,189
585,9/24/21,188
586,9/25/21,178
587,9/26/21,175
588,9/27/21,162
589,9/28/21,170
590,9/29/21,157
591,9/30/21,158
592,10/1/21,148
593,10/2/21,144
594,10/3/21,144
595,10/4/21,143
596,10/5/21,118
597,10/6/21,124
598,10/7/21,121
599,10/8/21,105
600,10/9/21,104
601,10/10/21,95
602,10/11/21,90
603,10/12/21,89
604,10/13/21,93
605,10/14/21,87
606,10/15/21,85
607,10/16/21,84
608,10/17/21,81
609,10/18/21,75
610,10/19/21,75
611,10/20/21,73
612,10/21/21,70
613,10/22/21,68
614,10/23/21,67
615,10/24/21,67
616,10/25/21,66
617,10/26/21,55
618,10/27/21,58
619,10/28/21,62
620,10/29/21,58
621,10/30/21,60
622,10/31/21,54
623,11/1/21,49
624,11/2/21,47
625,11/3/21,52
626,11/4/21,55
627,11/5/21,56
628,11/6/21,56
629,11/7/21,58
630,11/8/21,55
631,11/9/21,51
632,11/10/21,65
633,11/11/21,62
634,11/12/21,63
635,11/13/21,59
636,11/14/21,53
637,11/15/21,55
638,11/16/21,56
639,11/17/21,51
640,11/18/21,53
641,11/19/21,52
642,11/20/21,52
643,11/21/21,51
644,11/22/21,53
645,11/23/21,51
646,11/24/21,48
647,11/25/21,44
648,11/26/21,46
649,11/27/21,45
650,11/28/21,40
651,11/29/21,43
652,11/30/21,47
653,12/1/21,45
654,12/2/21,46
655,12/3/21,46
656,12/4/21,43
657,12/5/21,41
658,12/6/21,40
659,12/7/21,39
660,12/8/21,42
661,12/9/21,41
662,12/10/21,35
663,12/11/21,36
664,12/12/21,42
665,12/13/21,43
666,12/14/21,42
667,12/15/21,41
668,12/16/21,39
669,12/17/21,37
670,12/18/21,34
671,12/19/21,32
672,12/20/21,36
673,12/21/21,34
674,12/22/21,36
675,12/23/21,36
676,12/24/21,37
677,12/25/21,44
678,12/26/21,48
679,12/27/21,51
680,12/28/21,58
681,12/29/21,62
682,12/30/21,54
683,12/31/21,56
684,1/1/22,63
685,1/2/22,64
686,1/3/22,65
687,1/4/22,61
688,1/5/22,69
689,1/6/22,92
690,1/7/22,93
691,1/8/22,103
692,1/9/22,114
693,1/10/22,122
694,1/11/22,132
695,1/12/22,128
696,1/13/22,127
697,1/14/22,132
698,1/15/22,136
699,1/16/22,139
700,1/17/22,133
701,1/18/22,145
702,1/19/22,152
703,1/20/22,162
704,1/21/22,152
705,1/22/22,147
706,1/23/22,152
707,1/24/22,144
708,1/25/22,143
709,1/26/22,135
710,1/27/22,131
711,1/28/22,130
712,1/29/22,137
713,1/30/22,143
714,1/31/22,147
715,2/1/22,149
716,2/2/22,143
717,2/3/22,135
718,2/4/22,121
719,2/5/22,113
720,2/6/22,119
721,2/7/22,121
722,2/8/22,116
723,2/9/22,113
724,2/10/22,113
725,2/11/22,101
726,2/12/22,97
727,2/13/22,97
728,2/14/22,93
729,2/15/22,90
730,2/16/22,87
731,2/17/22,83
732,2/18/22,80
733,2/19/22,68
734,2/20/22,64
735,2/21/22,76
736,2/22/22,69
737,2/23/22,72
738,2/24/22,65
739,2/25/22,61
740,2/26/22,59
741,2/27/22,49
742,2/28/22,54
743,3/1/22,55
744,3/2/22,48
745,3/3/22,42
746,3/4/22,39
747,3/5/22,37
748,3/6/22,38
749,3/7/22,33
750,3/8/22,33
751,3/9/22,32
752,3/10/22,29
753,3/11/22,29
754,3/12/22,28
755,3/13/22,24
756,3/14/22,23
757,3/15/22,24
758,3/16/22,23
759,3/17/22,21
760,3/18/22,22
761,3/19/22,20
762,3/20/22,18
763,3/21/22,17
764,3/22/22,17
765,3/23/22,15
766,3/24/22,13
767,3/25/22,10
768,3/26/22,11
769,3/27/22,11
770,3/28/22,11
771,3/29/22,12
772,3/30/22,13
773,3/31/22,16
774,4/1/22,12
775,4/2/22,10
776,4/3/22,7
777,4/4/22,7
